customer_id,address,postcode,state,country,property_valuation
552,58 Maywood Place,2750,NSW,Australia,9
553,532 Bartillon Circle,2166,NSW,Australia,7
554,032 Kenwood Circle,2031,NSW,Australia,9
555,67 8th Terrace,3564,VIC,Australia,4
556,06008 Anthes Pass,2478,NSW,Australia,8
557,956 Mccormick Place,4127,QLD,Australia,2
558,6 Eggendart Circle,3016,VIC,Australia,7
559,1 Service Alley,2116,NSW,Australia,10
560,62117 Trailsway Place,3356,VIC,Australia,1
561,4 Graedel Parkway,2560,NSW,Australia,8
562,311 Chive Way,4680,QLD,Australia,3
563,9161 Hoepker Street,4740,QLD,Australia,5
564,19 Lakewood Gardens Way,2760,NSW,Australia,9
565,5861 Browning Park,2065,NSW,Australia,8
566,396 Butternut Point,2230,NSW,Australia,12
567,04 Hansons Street,2087,NSW,Australia,11
568,8601 Cardinal Court,4505,QLD,Australia,8
569,35631 Colorado Crossing,2630,NSW,Australia,2
570,446 Dottie Court,2225,NSW,Australia,10
571,37 Ilene Hill,3121,VIC,Australia,10
572,909 Browning Crossing,3013,VIC,Australia,10
573,8498 Hoepker Circle,3136,VIC,Australia,8
574,7 Claremont Court,2111,NSW,Australia,12
575,64 Hayes Circle,2209,NSW,Australia,11
576,44 Bunting Parkway,2106,NSW,Australia,10
577,8 Pawling Alley,3930,VIC,Australia,8
578,4 Carioca Way,3182,VIC,Australia,10
579,4559 Stoughton Lane,2097,NSW,Australia,10
580,7046 Surrey Road,2287,NSW,Australia,7
581,58821 Warbler Crossing,2291,NSW,Australia,9
582,95 Delladonna Plaza,2283,NSW,Australia,4
583,8 Sommers Circle,2305,NSW,Australia,7
584,3 Lunder Place,2300,NSW,Australia,10
585,93098 Loftsgordon Pass,4179,QLD,Australia,4
586,61493 Manufacturers Junction,2539,NSW,Australia,9
587,1192 Declaration Hill,3207,VIC,Australia,8
588,62 Cherokee Terrace,2630,NSW,Australia,1
589,01736 Saint Paul Way,2154,NSW,Australia,11
590,9816 Carberry Trail,2036,NSW,Australia,11
591,36912 Gina Pass,2133,NSW,Australia,11
592,86857 Hoepker Lane,4300,QLD,Australia,8
593,8435 Arkansas Terrace,2340,NSW,Australia,4
594,25 Novick Center,2010,NSW,Australia,9
595,0278 Elka Place,4305,QLD,Australia,4
596,067 Cottonwood Park,4340,QLD,Australia,2
597,60010 Knutson Road,3137,VIC,Australia,7
598,945 Hayes Park,2075,NSW,Australia,12
599,86 Huxley Parkway,3068,VIC,Australia,8
600,0 Rigney Way,2148,NSW,Australia,8
601,71 Meadow Ridge Parkway,2539,NSW,Australia,11
602,506 Iowa Center,4580,QLD,Australia,3
603,846 Clove Junction,4300,QLD,Australia,5
604,07 Pepper Wood Way,2750,NSW,Australia,8
605,425 Thierer Junction,2761,NSW,Australia,8
606,876 Ridgeview Circle,2566,NSW,Australia,8
607,00164 Canary Drive,2041,NSW,Australia,11
608,61 Talmadge Lane,4504,QLD,Australia,6
609,55 Birchwood Alley,2176,NSW,Australia,9
610,3785 Dapin Drive,2036,NSW,Australia,6
611,83 Ryan Hill,4551,QLD,Australia,8
612,679 Huxley Trail,2087,NSW,Australia,11
613,2 Hoffman Way,2212,NSW,Australia,9
614,786 Rowland Court,2035,NSW,Australia,11
615,375 Drewry Alley,4120,QLD,Australia,9
616,608 Basil Alley,2306,NSW,Australia,4
617,9 Schmedeman Hill,4075,QLD,Australia,7
618,95022 Roth Terrace,3975,VIC,Australia,7
619,66897 Pawling Circle,2066,NSW,Australia,9
620,1 Thackeray Crossing,4114,QLD,Australia,3
621,363 Schiller Court,2763,NSW,Australia,7
622,1923 Fisk Lane,4341,QLD,Australia,3
623,4 Loeprich Avenue,4022,QLD,Australia,3
624,575 Prentice Road,2168,NSW,Australia,8
625,8 Melrose Road,4116,QLD,Australia,7
626,226 Rowland Street,4178,QLD,Australia,7
627,6 Springs Junction,4123,QLD,Australia,5
628,4744 Garrison Drive,4132,QLD,Australia,4
629,64 Nelson Drive,4820,QLD,Australia,1
630,87 Linden Park,2153,NSW,Australia,10
631,329 Glacier Hill Alley,3076,VIC,Australia,8
632,725 Cordelia Junction,3028,VIC,Australia,8
633,32 Cody Place,4035,QLD,Australia,8
634,04 Namekagon Pass,2326,NSW,Australia,3
635,165 Petterle Place,2145,NSW,Australia,8
636,8 Golf Drive,2747,NSW,Australia,9
637,9427 Tennyson Plaza,2759,NSW,Australia,8
638,8300 Vermont Center,3429,VIC,Australia,6
639,44 Upham Crossing,2148,NSW,Australia,7
640,18 Forest Avenue,2204,NSW,Australia,9
641,049 Michigan Parkway,3337,VIC,Australia,6
642,831 Hayes Park,4218,QLD,Australia,8
643,491 Merry Crossing,3011,VIC,Australia,4
644,598 Randy Way,2380,NSW,Australia,1
645,5873 Hagan Park,3015,VIC,Australia,10
646,3 Erie Hill,3564,VIC,Australia,2
647,678 Old Gate Pass,3171,VIC,Australia,9
648,9 Mayfield Road,4551,QLD,Australia,7
649,41759 Crowley Circle,2560,NSW,Australia,8
650,9892 Dennis Alley,2565,NSW,Australia,7
651,58729 Moland Trail,2035,NSW,Australia,12
652,36360 Coleman Trail,3850,VIC,Australia,3
653,67 Aberg Hill,2519,NSW,Australia,4
654,88 La Follette Way,2166,NSW,Australia,8
655,2884 Welch Lane,3807,VIC,Australia,8
656,60 Meadow Vale Hill,3032,VIC,Australia,5
657,9912 Eagle Crest Lane,4800,QLD,Australia,7
658,355 Thackeray Circle,3025,VIC,Australia,9
659,56 Anniversary Avenue,2121,NSW,Australia,12
660,14 Autumn Leaf Avenue,2570,NSW,Australia,10
661,30274 Graedel Way,2577,NSW,Australia,7
662,74013 Mesta Terrace,3084,VIC,Australia,9
663,15 Lindbergh Center,2199,NSW,Australia,9
664,3 Corscot Hill,4870,QLD,Australia,5
665,77006 Nelson Point,4171,QLD,Australia,10
666,25 Mesta Plaza,3975,VIC,Australia,8
667,1349 Namekagon Crossing,2134,NSW,Australia,12
668,186 Shasta Avenue,2066,NSW,Australia,9
669,48 Warbler Road,4053,QLD,Australia,7
670,756 Farragut Place,4740,QLD,Australia,2
671,197 Mifflin Hill,2260,NSW,Australia,10
672,618 Independence Pass,2800,NSW,Australia,1
673,2836 Morning Drive,2304,NSW,Australia,7
674,8 Lawn Hill,3752,VIC,Australia,7
675,99 Cascade Crossing,2048,NSW,Australia,12
676,4 Sunfield Circle,2194,NSW,Australia,8
677,5 Lyons Alley,2216,NSW,Australia,10
678,96910 Sugar Point,4352,QLD,Australia,7
679,558 Maple Court,2557,NSW,Australia,9
680,9114 Union Center,2209,NSW,Australia,7
681,76 Hanson Junction,2147,NSW,Australia,9
682,3 Sheridan Park,2548,NSW,Australia,8
683,40545 Forster Point,2262,NSW,Australia,7
684,8425 Jackson Terrace,2763,NSW,Australia,9
685,39035 Westerfield Plaza,2463,NSW,Australia,4
686,8234 Riverside Park,2481,NSW,Australia,9
687,4535 Daystar Parkway,2072,NSW,Australia,12
688,95 Fallview Avenue,3155,VIC,Australia,8
689,75826 Bellgrove Trail,3095,VIC,Australia,10
690,64080 Susan Park,4207,QLD,Australia,7
691,8179 Veith Pass,2577,NSW,Australia,7
692,5 Maple Parkway,2160,NSW,Australia,9
693,0 Carey Drive,4110,QLD,Australia,4
694,1 Moose Avenue,2017,NSW,Australia,8
695,02 Bartelt Center,2745,NSW,Australia,8
696,0650 Sachs Circle,2769,NSW,Australia,10
697,16420 Veith Crossing,4214,QLD,Australia,7
698,81310 Charing Cross Plaza,3805,VIC,Australia,7
699,37430 Merrick Center,2770,NSW,Australia,6
700,6046 Sheridan Way,2322,NSW,Australia,3
701,537 Packers Street,4562,QLD,Australia,5
702,6 Briar Crest Court,2117,NSW,Australia,12
703,4 Lillian Plaza,2283,NSW,Australia,6
704,70836 Colorado Plaza,2571,NSW,Australia,11
705,15 Emmet Street,2233,NSW,Australia,10
706,8 Dottie Court,3480,VIC,Australia,1
707,520 Stephen Pass,3011,VIC,Australia,9
708,18939 Upham Hill,3551,VIC,Australia,3
709,4222 Porter Lane,3136,VIC,Australia,9
710,1721 Nobel Junction,2753,NSW,Australia,8
711,30550 Pierstorff Lane,3093,VIC,Australia,7
712,6 Morning Drive,2232,NSW,Australia,9
713,646 Mariners Cove Place,3023,VIC,Australia,6
714,51 Londonderry Trail,2153,NSW,Australia,10
715,4086 Darwin Terrace,2176,NSW,Australia,9
716,4033 Hermina Road,2304,NSW,Australia,7
717,37 Banding Avenue,2567,NSW,Australia,9
718,8080 Victoria Plaza,4217,QLD,Australia,11
719,14254 Hallows Parkway,4615,QLD,Australia,1
720,78 Glacier Hill Drive,2026,NSW,Australia,10
721,6 Fulton Road,3174,VIC,Australia,8
722,76 Londonderry Park,2777,NSW,Australia,9
723,68861 School Hill,2199,NSW,Australia,9
724,09 Bartelt Lane,2190,NSW,Australia,8
725,29639 Porter Center,4221,QLD,Australia,8
726,5811 Moulton Drive,2766,NSW,Australia,8
727,80027 Ryan Terrace,3551,VIC,Australia,3
728,8 Kingsford Hill,3429,VIC,Australia,6
729,8044 Emmet Hill,3150,VIC,Australia,9
730,2249 Havey Hill,3183,VIC,Australia,10
731,1855 Stang Terrace,2145,NSW,Australia,9
732,2 Riverside Trail,2154,NSW,Australia,11
733,98 Esker Junction,2192,NSW,Australia,10
734,9984 Pankratz Road,2145,NSW,Australia,10
735,324 Mifflin Road,2290,NSW,Australia,7
736,2726 Cardinal Way,3073,VIC,Australia,5
737,3 Talisman Place,4811,QLD,Australia,2
738,282 West Trail,4005,QLD,Australia,5
739,08260 Jay Court,3191,VIC,Australia,11
740,12 6th Hill,4810,QLD,Australia,2
741,0297 Merchant Avenue,4121,QLD,Australia,9
742,1 Monica Street,2100,NSW,Australia,9
743,0272 Pankratz Hill,2031,NSW,Australia,10
744,2 North Crossing,3111,VIC,Australia,11
745,345 Dovetail Avenue,4305,QLD,Australia,5
746,2826 Huxley Center,3137,VIC,Australia,8
747,61043 Summer Ridge Junction,2229,NSW,Australia,11
748,56045 Express Avenue,2176,NSW,Australia,9
749,760 Forest Dale Place,3068,VIC,Australia,12
750,99 Wayridge Place,2263,NSW,Australia,8
751,5 Dahle Trail,2117,NSW,Australia,10
752,62215 Delaware Plaza,4118,QLD,Australia,3
753,37 Dorton Street,2594,NSW,Australia,3
754,00 Evergreen Center,3850,VIC,Australia,4
755,80 Maple Avenue,2536,NSW,Australia,4
756,43 Jana Way,3750,VIC,Australia,7
757,195 Knutson Place,4019,QLD,Australia,8
758,9 Melby Park,2197,NSW,Australia,10
759,4 Vahlen Junction,2227,NSW,Australia,10
760,6330 Monica Way,2540,NSW,Australia,9
761,7101 Gulseth Hill,2293,NSW,Australia,9
762,983 2nd Road,2560,NSW,Australia,8
763,08 Vidon Center,2143,NSW,Australia,5
764,36 Helena Drive,4305,QLD,Australia,1
765,20554 Orin Place,3630,VIC,Australia,1
766,3903 Messerschmidt Park,2164,NSW,Australia,8
767,64 Muir Lane,2148,NSW,Australia,8
768,06495 Swallow Terrace,2759,NSW,Australia,9
769,033 Loftsgordon Center,2150,NSW,Australia,8
770,80 Scofield Alley,3121,VIC,Australia,10
771,64 Milwaukee Pass,4350,QLD,Australia,4
772,50851 Vahlen Avenue,2567,NSW,Australia,7
773,88 Bay Drive,4305,QLD,Australia,3
774,0 Thompson Road,3183,VIC,Australia,8
775,99 Elka Street,4350,QLD,Australia,4
776,2699 Crest Line Way,4869,QLD,Australia,4
777,6 Melody Trail,2145,NSW,Australia,9
778,90 New Castle Trail,2137,NSW,Australia,9
779,2570 Wayridge Park,2093,NSW,Australia,9
780,70 Old Gate Street,2354,NSW,Australia,3
781,3 Magdeline Terrace,2190,NSW,Australia,10
782,36744 Birchwood Center,4019,QLD,Australia,3
783,68 Chinook Street,4814,QLD,Australia,2
784,0 Valley Edge Plaza,3201,VIC,Australia,6
785,8 Starling Trail,2282,NSW,Australia,8
786,3 Crest Line Plaza,2223,NSW,Australia,10
787,0601 Stephen Place,2292,NSW,Australia,7
788,00 Mockingbird Junction,2141,NSW,Australia,9
789,37817 Burning Wood Circle,2126,NSW,Australia,11
790,02353 Kropf Lane,3046,VIC,Australia,9
791,79 Arkansas Drive,3008,VIC,Australia,10
792,4085 Jackson Hill,2830,NSW,Australia,7
793,57 Gulseth Terrace,2099,NSW,Australia,10
794,52737 Morningstar Crossing,2250,NSW,Australia,3
795,866 Rockefeller Junction,2171,NSW,Australia,9
796,414 Kensington Lane,3076,VIC,Australia,8
797,81 Holy Cross Alley,2077,NSW,Australia,8
798,1 Loomis Parkway,3156,VIC,Australia,9
799,572 Brown Circle,2756,NSW,Australia,8
800,92344 Oakridge Drive,4873,QLD,Australia,4
801,1626 Dawn Street,4514,QLD,Australia,3
802,845 Talisman Pass,4210,QLD,Australia,7
803,1899 Manley Court,4551,QLD,Australia,7
804,15067 Commercial Pass,4006,QLD,Australia,7
805,80932 5th Street,2754,NSW,Australia,8
806,018 Erie Point,2767,NSW,Australia,9
807,40402 Moulton Park,2282,NSW,Australia,8
808,246 Norway Maple Trail,3810,VIC,Australia,2
809,2 Autumn Leaf Plaza,2137,NSW,Australia,8
810,808 Starling Place,2173,NSW,Australia,9
811,5409 Mandrake Circle,2152,NSW,Australia,10
812,786 Bonner Drive,2340,NSW,Australia,4
813,7175 Orin Junction,2088,NSW,Australia,12
814,8208 Lotheville Street,3805,VIC,Australia,8
815,25689 Eastlawn Crossing,2067,NSW,Australia,11
816,44 Lakewood Gardens Pass,2122,NSW,Australia,10
817,87 Twin Pines Plaza,3976,VIC,Australia,5
818,65 Sachtjen Park,2067,NSW,Australia,11
819,84 Loomis Pass,2000,NSW,Australia,12
820,58047 Westport Road,2040,NSW,Australia,12
821,59000 American Center,2530,NSW,Australia,8
822,659 Scofield Street,3175,VIC,Australia,5
823,388 Weeping Birch Plaza,2156,NSW,Australia,11
824,09413 Holmberg Terrace,4127,QLD,Australia,3
825,8640 Village Junction,2066,NSW,Australia,12
826,177 Sheridan Trail,2759,NSW,Australia,8
827,1 Oriole Alley,4171,QLD,Australia,11
828,8925 Ryan Trail,2073,NSW,Australia,11
829,77 Nova Junction,3218,VIC,Australia,8
830,43 Esker Pass,2228,NSW,Australia,8
831,205 Melody Circle,4207,QLD,Australia,4
832,44997 Anniversary Way,4114,QLD,Australia,3
833,4444 Bunting Point,2430,NSW,Australia,7
834,3 Washington Plaza,3199,VIC,Australia,7
835,285 Aberg Point,2192,NSW,Australia,10
836,4 Sachtjen Avenue,4210,QLD,Australia,10
837,055 Dakota Pass,2290,NSW,Australia,8
838,6 Green Ridge Circle,4350,QLD,Australia,3
839,6841 Dawn Drive,2880,NSW,Australia,1
840,74251 Golden Leaf Lane,4413,QLD,Australia,3
841,2 Dwight Street,3187,VIC,Australia,11
842,511 Gulseth Plaza,3028,VIC,Australia,6
843,71801 Grover Point,2166,NSW,Australia,10
844,69 Hovde Plaza,2680,NSW,Australia,5
845,3387 Warrior Court,2527,NSW,Australia,7
846,7837 Derek Street,2147,NSW,Australia,9
847,00 Algoma Crossing,2141,NSW,Australia,7
848,341 Londonderry Point,4215,QLD,Australia,7
849,2661 Di Loreto Point,4701,QLD,Australia,7
850,036 Kedzie Terrace,2163,NSW,Australia,9
851,615 Spenser Drive,4220,QLD,Australia,10
852,641 Waywood Lane,2336,NSW,Australia,7
853,49 Buhler Plaza,2650,NSW,Australia,2
854,56 Graceland Alley,3031,VIC,Australia,7
855,3 Magdeline Way,4415,QLD,Australia,2
856,94 Anhalt Way,3139,VIC,Australia,7
857,18 Parkside Plaza,4122,QLD,Australia,4
858,681 Transport Pass,4055,QLD,Australia,7
859,6 Harper Lane,2150,NSW,Australia,10
860,59041 Independence Point,4020,QLD,Australia,9
861,55 Hovde Parkway,3975,VIC,Australia,8
862,36903 Reinke Trail,3147,VIC,Australia,10
863,938 Nova Junction,3623,VIC,Australia,1
864,48 Bobwhite Crossing,4122,QLD,Australia,8
865,7391 Ruskin Parkway,4356,QLD,Australia,5
866,677 Butternut Crossing,2216,NSW,Australia,7
867,8360 Washington Avenue,3124,VIC,Australia,12
868,519 Maywood Pass,2768,NSW,Australia,10
869,6712 Nova Crossing,2065,NSW,Australia,10
870,383 Rockefeller Junction,2753,NSW,Australia,9
871,71039 Packers Street,2034,NSW,Australia,10
872,5 Hauk Lane,2650,NSW,Australia,3
873,02377 Maywood Trail,2287,NSW,Australia,7
874,2 School Street,2010,NSW,Australia,10
875,9254 Straubel Street,3034,VIC,Australia,9
876,3 Glacier Hill Parkway,2196,NSW,Australia,10
877,029 Springview Place,2177,NSW,Australia,8
878,1 Springview Place,4800,QLD,Australia,5
879,60 Meadow Valley Avenue,2219,NSW,Australia,10
880,42 Thompson Hill,2234,NSW,Australia,10
881,2 Pankratz Street,4812,QLD,Australia,5
882,65345 Marcy Crossing,2065,NSW,Australia,12
883,77 Pawling Pass,2537,NSW,Australia,3
884,06419 Dayton Junction,3191,VIC,Australia,10
885,5 Hauk Way,4870,QLD,Australia,8
886,923 Westerfield Junction,2065,NSW,Australia,10
887,707 Spaight Place,2830,NSW,Australia,4
888,89 Monument Place,4720,QLD,Australia,1
889,583 Coleman Parkway,4213,QLD,Australia,9
890,376 Buena Vista Street,2026,NSW,Australia,11
891,91457 Anderson Avenue,3124,VIC,Australia,12
892,39 Ronald Regan Alley,3765,VIC,Australia,8
893,1 5th Parkway,2148,NSW,Australia,8
894,7 Meadow Ridge Center,2165,NSW,Australia,9
895,41821 Sheridan Center,2756,NSW,Australia,9
896,7 Reindahl Center,2767,NSW,Australia,8
897,6382 Bayside Street,2153,NSW,Australia,10
898,850 Manitowish Avenue,2148,NSW,Australia,8
899,88 Comanche Point,2486,NSW,Australia,7
900,13845 Hayes Center,3228,VIC,Australia,8
901,88022 South Road,4511,QLD,Australia,5
902,9 Northridge Lane,2340,NSW,Australia,3
903,95530 Hallows Circle,4110,QLD,Australia,5
904,97 Karstens Place,4226,QLD,Australia,7
905,237 Summit Pass,4506,QLD,Australia,3
906,1 Cottonwood Street,3150,VIC,Australia,9
907,8642 Forest Run Avenue,2026,NSW,Australia,9
908,352 Bonner Crossing,3084,VIC,Australia,8
909,52726 High Crossing Junction,3802,VIC,Australia,7
910,60086 Summit Lane,2116,NSW,Australia,10
911,5 Farmco Way,2747,NSW,Australia,8
912,33 Kropf Hill,2211,NSW,Australia,10
913,2 Derek Pass,2222,NSW,Australia,7
914,87140 Mandrake Lane,3124,VIC,Australia,8
915,69278 High Crossing Place,2795,NSW,Australia,5
916,42 Cordelia Park,2567,NSW,Australia,8
917,50 2nd Center,3188,VIC,Australia,9
918,8 Colorado Circle,3730,VIC,Australia,4
919,55 Daystar Court,2234,NSW,Australia,10
920,21 Dwight Crossing,2062,NSW,Australia,10
921,3828 Norway Maple Avenue,2027,NSW,Australia,11
922,3044 Summer Ridge Center,3060,VIC,Australia,8
923,43455 Carey Center,4131,QLD,Australia,4
924,57953 Drewry Street,2518,NSW,Australia,10
925,3 Luster Junction,2323,NSW,Australia,4
926,9987 Stuart Alley,2766,NSW,Australia,8
927,2309 Gulseth Way,3199,VIC,Australia,8
928,730 Dixon Place,3158,VIC,Australia,8
929,10421 Cordelia Parkway,3188,VIC,Australia,12
930,35454 Welch Hill,2477,NSW,Australia,6
931,3403 Spenser Terrace,3143,VIC,Australia,8
932,06 Oneill Parkway,2770,NSW,Australia,7
933,243 Ridge Oak Center,2195,NSW,Australia,9
934,4 Eastlawn Crossing,2036,NSW,Australia,12
935,33 Farwell Crossing,2575,NSW,Australia,10
936,5 Reindahl Point,3400,VIC,Australia,2
937,8882 Valley Edge Junction,2145,NSW,Australia,8
938,633 Cordelia Alley,3037,VIC,Australia,7
939,32 Dennis Hill,2233,NSW,Australia,9
940,54905 Anniversary Pass,4570,QLD,Australia,2
941,5 Gale Street,4507,QLD,Australia,8
942,5413 Burning Wood Plaza,4220,QLD,Australia,8
943,6183 Morrow Court,2113,NSW,Australia,11
944,9 Colorado Trail,3799,VIC,Australia,3
945,627 Ronald Regan Alley,4505,QLD,Australia,6
946,93446 Eagle Crest Plaza,2229,NSW,Australia,10
947,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
948,56709 Petterle Street,2443,NSW,Australia,6
949,221 Coolidge Parkway,2010,NSW,Australia,9
950,33564 Jana Court,4218,QLD,Australia,5
951,7 Starling Crossing,2570,NSW,Australia,9
952,283 Ryan Street,3752,VIC,Australia,7
953,97 Aberg Pass,4720,QLD,Australia,1
954,0 Menomonie Avenue,3177,VIC,Australia,6
955,20 Carpenter Parkway,2192,NSW,Australia,9
956,14796 Ramsey Street,2069,NSW,Australia,12
957,1346 Forest Dale Point,3111,VIC,Australia,10
958,217 Meadow Vale Point,2023,NSW,Australia,12
959,341 Saint Paul Lane,2033,NSW,Australia,9
960,7823 Village Green Park,3030,VIC,Australia,8
961,382 Dayton Lane,2148,NSW,Australia,8
962,4 Kennedy Trail,3147,VIC,Australia,8
963,4364 Gale Park,2196,NSW,Australia,10
964,2379 Dorton Pass,2089,NSW,Australia,12
965,5 Hintze Hill,2641,NSW,Australia,1
966,58 High Crossing Place,4212,QLD,Australia,10
967,1 Ridgeway Court,3241,VIC,Australia,5
968,00 Park Meadow Terrace,2450,NSW,Australia,6
969,29419 Harper Circle,4209,QLD,Australia,5
970,1601 Judy Drive,2026,NSW,Australia,10
971,7628 Larry Trail,3428,VIC,Australia,7
972,004 Lawn Trail,4227,QLD,Australia,5
973,42 Dahle Parkway,3806,VIC,Australia,7
974,1472 Meadow Vale Lane,4034,QLD,Australia,7
975,95 Old Gate Junction,2760,NSW,Australia,8
976,55 Fairfield Court,3175,VIC,Australia,8
977,92 Bunker Hill Trail,2558,NSW,Australia,7
978,1 Boyd Junction,2460,NSW,Australia,1
979,938 Monica Park,3173,VIC,Australia,9
980,26204 Monument Alley,2289,NSW,Australia,8
981,36 Grayhawk Plaza,2031,NSW,Australia,9
982,8276 Hudson Trail,2250,NSW,Australia,6
983,3638 Starling Alley,2027,NSW,Australia,11
984,7380 Canary Pass,3111,VIC,Australia,7
985,9 Debs Trail,4500,QLD,Australia,4
986,82 Shasta Drive,4825,QLD,Australia,3
987,9 Goodland Center,4213,QLD,Australia,9
988,4 Amoth Trail,4161,QLD,Australia,6
989,730 Butternut Trail,4018,QLD,Australia,4
990,21780 Service Park,2560,NSW,Australia,7
991,00745 Huxley Center,3757,VIC,Australia,9
992,45 Hazelcrest Junction,3073,VIC,Australia,9
993,84019 Porter Trail,2871,NSW,Australia,3
994,64211 Laurel Alley,3141,VIC,Australia,10
995,31369 Meadow Valley Road,4034,QLD,Australia,5
996,8298 Texas Alley,2194,NSW,Australia,10
997,1 Continental Center,2146,NSW,Australia,9
998,0465 Melrose Alley,2768,NSW,Australia,9
999,5357 Mcguire Plaza,3073,VIC,Australia,9
1000,4757 Texas Trail,3136,VIC,Australia,9
1001,27 Sunfield Center,4869,QLD,Australia,3
1002,656 Bartelt Parkway,3127,VIC,Australia,12
1003,610 Lakewood Gardens Point,4078,QLD,Australia,7
1004,61 Lukken Plaza,3182,VIC,Australia,6
1005,67 Holmberg Way,2165,NSW,Australia,9
1006,3383 Fair Oaks Circle,3046,VIC,Australia,8
1007,2 Vermont Avenue,2066,NSW,Australia,12
1008,486 Atwood Pass,2065,NSW,Australia,12
1009,05 Loftsgordon Pass,4380,QLD,Australia,9
1010,570 Butternut Pass,2340,NSW,Australia,4
1011,63 Grayhawk Pass,2769,NSW,Australia,9
1012,44594 5th Street,4220,QLD,Australia,9
1013,495 Elmside Drive,2179,NSW,Australia,8
1014,9 Macpherson Avenue,2527,NSW,Australia,8
1015,738 Division Street,3024,VIC,Australia,8
1016,5 Sheridan Circle,3934,VIC,Australia,11
1017,42 Lunder Drive,2027,NSW,Australia,11
1018,3 Hayes Court,3109,VIC,Australia,10
1019,711 Sachtjen Point,2540,NSW,Australia,8
1020,16395 Nevada Lane,2145,NSW,Australia,10
1021,0996 Cody Terrace,2761,NSW,Australia,8
1022,80424 Corben Alley,2136,NSW,Australia,10
1023,37208 Golf View Terrace,2145,NSW,Australia,8
1024,1128 Golden Leaf Center,3124,VIC,Australia,9
1025,4885 Stone Corner Alley,3046,VIC,Australia,8
1026,66 Hudson Crossing,2153,NSW,Australia,10
1027,5287 Wayridge Alley,2069,NSW,Australia,12
1028,15393 Cody Lane,2046,NSW,Australia,9
1029,1 Mcbride Center,2484,NSW,Australia,6
1030,4870 Shelley Alley,3225,VIC,Australia,7
1031,65634 Del Mar Crossing,4053,QLD,Australia,7
1032,8572 Melvin Drive,3145,VIC,Australia,11
1033,5549 Bay Point,4068,QLD,Australia,9
1034,9 Forest Circle,2324,NSW,Australia,3
1035,6 Kedzie Hill,2214,NSW,Australia,9
1036,60601 Hoffman Court,2041,NSW,Australia,12
1037,1715 Scoville Drive,2031,NSW,Australia,11
1038,85 Laurel Trail,3809,VIC,Australia,6
1039,3082 Almo Center,2454,NSW,Australia,4
1040,27135 Melvin Plaza,4556,QLD,Australia,8
1041,40 Kinsman Pass,2065,NSW,Australia,10
1042,094 Green Road,2216,NSW,Australia,11
1043,91 Spohn Plaza,4573,QLD,Australia,7
1044,5 Jana Drive,4570,QLD,Australia,1
1045,201 Pepper Wood Avenue,2154,NSW,Australia,11
1046,4408 Haas Way,2171,NSW,Australia,9
1047,6 Pawling Trail,2871,NSW,Australia,7
1048,31111 Hoepker Road,3034,VIC,Australia,9
1049,79 Lighthouse Bay Lane,3082,VIC,Australia,8
1050,2354 Forster Road,2131,NSW,Australia,11
1051,5271 Vernon Court,3207,VIC,Australia,10
1052,06 Declaration Hill,3184,VIC,Australia,11
1053,07716 5th Alley,2250,NSW,Australia,5
1054,10 Pennsylvania Hill,2118,NSW,Australia,11
1055,2330 Huxley Crossing,2570,NSW,Australia,10
1056,5811 Hanson Lane,2260,NSW,Australia,7
1057,7 Main Crossing,2065,NSW,Australia,12
1058,682 Spenser Plaza,3977,VIC,Australia,6
1059,1149 Riverside Parkway,2016,NSW,Australia,11
1060,1176 Pine View Lane,2112,NSW,Australia,11
1061,22 Sachtjen Avenue,2137,NSW,Australia,12
1062,6 Pankratz Crossing,2228,NSW,Australia,11
1063,6988 Acker Crossing,2217,NSW,Australia,10
1064,9993 Mccormick Street,2223,NSW,Australia,8
1065,7 Holmberg Circle,2018,NSW,Australia,9
1066,7 Village Green Circle,3109,VIC,Australia,10
1067,4044 Tennessee Parkway,2315,NSW,Australia,9
1068,4297 Emmet Lane,2170,NSW,Australia,8
1069,6 Sycamore Drive,4053,QLD,Australia,7
1070,6 Barby Road,4300,QLD,Australia,4
1071,37495 Summerview Park,2619,NSW,Australia,7
1072,3 Center Crossing,2452,NSW,Australia,3
1073,19386 Burrows Way,2229,NSW,Australia,10
1074,4 Quincy Trail,2800,NSW,Australia,3
1075,69881 Westport Parkway,2880,NSW,Australia,1
1076,44 Ramsey Road,2515,NSW,Australia,9
1077,12764 Raven Plaza,4020,QLD,Australia,7
1078,356 Petterle Way,2193,NSW,Australia,9
1079,2827 Fallview Lane,2064,NSW,Australia,9
1080,7 Del Sol Road,4220,QLD,Australia,9
1081,05415 Basil Junction,2450,NSW,Australia,8
1082,09 Warbler Court,4152,QLD,Australia,9
1083,847 David Hill,4035,QLD,Australia,8
1084,24596 Hoepker Avenue,2322,NSW,Australia,4
1085,75 Mesta Hill,4509,QLD,Australia,7
1086,7258 Mandrake Terrace,3138,VIC,Australia,9
1087,84741 Scoville Terrace,3029,VIC,Australia,5
1088,04328 Rowland Plaza,3441,VIC,Australia,9
1089,332 Maywood Crossing,3136,VIC,Australia,9
1090,6026 Graceland Crossing,2121,NSW,Australia,11
1091,0 Fremont Court,3023,VIC,Australia,7
1092,5515 Artisan Center,3337,VIC,Australia,3
1093,0 Nevada Pass,2216,NSW,Australia,10
